symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
JNJ,2019-09-06 00:00:00+00:00,128.21,129.23,128.07,128.88,6758329,114.3460537543,115.2557563892,114.2211926083,114.9436035243,6758329,0.0,1.0
JNJ,2019-09-09 00:00:00+00:00,126.95,128.16,126.59,128.0,7683867,113.2223034405,114.3014604878,112.9012319222,114.1587620353,7683867,0.0,1.0
JNJ,2019-09-10 00:00:00+00:00,129.55,129.55,126.34,127.34,8239477,115.5411532943,115.5411532943,112.6782655901,113.5701309185,8239477,0.0,1.0
JNJ,2019-09-11 00:00:00+00:00,131.17,131.28,129.08,129.86,6201271,116.9859751263,117.0840803124,115.12197659,115.8176315461,6201271,0.0,1.0
JNJ,2019-09-12 00:00:00+00:00,130.43,131.77,130.06,131.36,5249672,116.3259947833,117.5210943234,115.9960046118,117.1554295387,5249672,0.0,1.0
JNJ,2019-09-13 00:00:00+00:00,130.78,131.57,129.96,131.33,5369774,116.6381476482,117.3427212577,115.906818079,117.1286735789,5369774,0.0,1.0
JNJ,2019-09-16 00:00:00+00:00,129.54,130.75,129.33,130.11,5101689,115.532234641,116.6113916884,115.3449429221,116.0405978782,5101689,0.0,1.0
JNJ,2019-09-17 00:00:00+00:00,129.67,130.5,129.11,129.6,5002481,115.6481771337,116.3884253563,115.1487325498,115.5857465607,5002481,0.0,1.0
JNJ,2019-09-18 00:00:00+00:00,130.41,130.56,128.78,129.9,4450470,116.3081574767,116.441937276,114.8544169914,115.8533061592,4450470,0.0,1.0
JNJ,2019-09-19 00:00:00+00:00,130.11,131.19,129.36,129.63,4857135,116.0405978782,117.0038124329,115.3716988819,115.6125025206,4857135,0.0,1.0
JNJ,2019-09-20 00:00:00+00:00,131.65,132.0,130.29,131.0,12244854,117.414070484,117.7262233489,116.2011336373,116.8343580205,12244854,0.0,1.0
JNJ,2019-09-23 00:00:00+00:00,131.74,132.05,130.49,131.02,5420693,117.4943383635,117.7708166153,116.379506703,116.8521953271,5420693,0.0,1.0
JNJ,2019-09-24 00:00:00+00:00,131.55,132.78,131.34,132.1,7131378,117.3248839511,118.421878305,117.1375922321,117.8154098817,7131378,0.0,1.0
JNJ,2019-09-25 00:00:00+00:00,130.99,131.57,130.23,131.5,4559488,116.8254393672,117.3427212577,116.1476217176,117.2802906847,4559488,0.0,1.0
JNJ,2019-09-26 00:00:00+00:00,128.85,131.31,128.03,131.09,7705784,114.9168475644,117.1108362723,114.1855179951,116.9146259,7705784,0.0,1.0
JNJ,2019-09-27 00:00:00+00:00,128.6,129.4,126.7,128.61,6006547,114.6938812323,115.407373495,112.9993371084,114.7027998856,6006547,0.0,1.0
JNJ,2019-09-30 00:00:00+00:00,129.38,130.28,129.0,129.07,6825480,115.3895361885,116.192214984,115.0506273637,115.1130579367,6825480,0.0,1.0
JNJ,2019-10-01 00:00:00+00:00,129.99,130.8,129.77,130.02,7703592,115.9335740388,116.6559849548,115.7373636666,115.9603299987,7703592,0.0,1.0
JNJ,2019-10-02 00:00:00+00:00,132.0,134.7,131.22,132.76,12088624,117.7262233489,120.1342597356,117.0305683927,118.4040409985,12088624,0.0,1.0
JNJ,2019-10-03 00:00:00+00:00,131.19,132.37,130.01,131.64,7350005,117.0038124329,118.0562135204,115.9514113454,117.4051518307,7350005,0.0,1.0
JNJ,2019-10-04 00:00:00+00:00,133.66,133.72,131.25,131.34,7239215,119.206719794,119.2602317137,117.0573243526,117.1375922321,7239215,0.0,1.0
JNJ,2019-10-07 00:00:00+00:00,133.16,133.82,132.14,133.09,5436611,118.7607871298,119.3494182466,117.8510844949,118.6983565568,5436611,0.0,1.0
JNJ,2019-10-08 00:00:00+00:00,131.84,133.26,131.49,132.45,7903562,117.5835248963,118.8499736627,117.2713720314,118.1275627467,7903562,0.0,1.0
JNJ,2019-10-09 00:00:00+00:00,129.22,131.25,128.52,131.14,7851918,115.2468377359,117.0573243526,114.6225320061,116.9592191665,7851918,0.0,1.0
JNJ,2019-10-10 00:00:00+00:00,129.06,130.12,128.63,128.95,5265501,115.1041392834,116.0495165315,114.7206371922,115.0060340973,5265501,0.0,1.0
JNJ,2019-10-11 00:00:00+00:00,131.33,132.62,130.82,131.14,7187281,117.1286735789,118.2791798525,116.6738222614,116.9592191665,7187281,0.0,1.0
JNJ,2019-10-14 00:00:00+00:00,130.72,131.36,130.42,131.36,5850110,116.5846357285,117.1554295387,116.31707613,117.1554295387,5850110,0.0,1.0
JNJ,2019-10-15 00:00:00+00:00,132.84,134.25,132.1,133.0,10044171,118.4753902247,119.7329203378,117.8154098817,118.6180886773,10044171,0.0,1.0
JNJ,2019-10-16 00:00:00+00:00,135.17,136.59,133.8,134.9,12463359,120.5534364399,121.8198852063,119.33158094,120.3126328013,12463359,0.0,1.0
JNJ,2019-10-17 00:00:00+00:00,136.17,137.49,135.65,135.96,8612172,121.4453017683,122.6225640018,120.9815317976,121.2580100494,8612172,0.0,1.0
JNJ,2019-10-18 00:00:00+00:00,127.7,134.39,127.7,133.31,25866848,113.8912024368,119.8577814838,113.8912024368,118.8945669291,25866848,0.0,1.0
JNJ,2019-10-21 00:00:00+00:00,128.02,129.67,127.06,128.67,14106326,114.1765993419,115.6481771337,113.3204086266,114.7563118053,14106326,0.0,1.0
JNJ,2019-10-22 00:00:00+00:00,129.2,130.54,128.09,128.76,7625439,115.2290004294,116.4240999694,114.2390299148,114.8365796849,7625439,0.0,1.0
JNJ,2019-10-23 00:00:00+00:00,129.9,130.48,129.07,129.66,6721296,115.8533061592,116.3705880497,115.1130579367,115.6392584804,6721296,0.0,1.0
JNJ,2019-10-24 00:00:00+00:00,127.5,130.58,126.1,130.42,12144516,113.7128293711,116.4597745826,112.4642179113,116.31707613,12144516,0.0,1.0
JNJ,2019-10-25 00:00:00+00:00,128.35,129.1,127.31,127.83,6946727,114.4709149002,115.1398138965,113.5433749587,114.0071449295,6946727,0.0,1.0
JNJ,2019-10-28 00:00:00+00:00,129.18,130.0,128.51,128.62,7875903,115.2111631228,115.9424926921,114.6136133528,114.7117185389,7875903,0.0,1.0
JNJ,2019-10-29 00:00:00+00:00,129.12,129.97,128.56,129.7,4448464,115.1576512031,115.9157367322,114.6582066192,115.6749330936,4448464,0.0,1.0
JNJ,2019-10-30 00:00:00+00:00,132.84,133.53,131.73,133.3,9625878,118.4753902247,119.0907773013,117.4854197102,118.8856482758,9625878,0.0,1.0
JNJ,2019-10-31 00:00:00+00:00,132.04,132.84,130.89,132.38,7686593,117.761897962,118.4753902247,116.7362528344,118.0651321737,7686593,0.0,1.0
JNJ,2019-11-01 00:00:00+00:00,131.2,133.0,131.14,132.05,5540679,117.0127310862,118.6180886773,116.9592191665,117.7708166153,5540679,0.0,1.0
JNJ,2019-11-04 00:00:00+00:00,130.23,131.95,130.09,131.8,6139403,116.1476217176,117.6816300825,116.0227605716,117.5478502832,6139403,0.0,1.0
JNJ,2019-11-05 00:00:00+00:00,130.42,131.47,129.68,130.53,6251180,116.31707613,117.2535347248,115.657095787,116.4151813161,6251180,0.0,1.0
JNJ,2019-11-06 00:00:00+00:00,130.96,131.48,129.7,130.42,5449972,116.7986834074,117.2624533781,115.6749330936,116.31707613,5449972,0.0,1.0
JNJ,2019-11-07 00:00:00+00:00,131.43,132.38,131.01,131.73,5873726,117.2178601117,118.0651321737,116.8432766738,117.4854197102,5873726,0.0,1.0
JNJ,2019-11-08 00:00:00+00:00,133.0,133.04,130.97,131.3,5002928,118.6180886773,118.6537632904,116.8076020606,117.101917619,5002928,0.0,1.0
JNJ,2019-11-11 00:00:00+00:00,131.98,132.52,131.33,132.27,4368140,117.7083860423,118.1899933197,117.1286735789,117.9670269876,4368140,0.0,1.0
JNJ,2019-11-12 00:00:00+00:00,131.35,132.09,131.02,132.0,5228727,117.1465108854,117.8064912284,116.8521953271,117.7262233489,5228727,0.0,1.0
JNJ,2019-11-13 00:00:00+00:00,131.27,131.49,130.72,131.04,5921189,117.0751616592,117.2713720314,116.5846357285,116.8700326336,5921189,0.0,1.0
JNJ,2019-11-14 00:00:00+00:00,130.96,131.36,130.14,131.03,4217462,116.7986834074,117.1554295387,116.0673538381,116.8611139803,4217462,0.0,1.0
JNJ,2019-11-15 00:00:00+00:00,134.94,134.97,130.78,131.25,10495109,120.3483074144,120.3750633742,116.6381476482,117.0573243526,10495109,0.0,1.0
JNJ,2019-11-18 00:00:00+00:00,134.83,135.69,132.66,134.22,9291804,120.2502022283,121.0172064107,118.3148544656,119.7061643779,9291804,0.0,1.0
JNJ,2019-11-19 00:00:00+00:00,134.82,135.19,134.21,135.0,5191041,120.241283575,120.5712737465,119.6972457247,120.4018193341,5191041,0.0,1.0
JNJ,2019-11-20 00:00:00+00:00,135.94,136.34,134.07,135.11,7594445,121.2401727428,121.5969188742,119.5723845787,120.4999245202,7594445,0.0,1.0
JNJ,2019-11-21 00:00:00+00:00,136.44,136.85,135.0,135.94,6424067,121.686105407,122.0517701916,120.4018193341,121.2401727428,6424067,0.0,1.0
JNJ,2019-11-22 00:00:00+00:00,138.07,138.63,136.5,136.65,9235789,123.1398458923,123.6392904762,121.7396173267,121.873397126,9235789,0.0,1.0
JNJ,2019-11-25 00:00:00+00:00,137.18,137.65,136.24,137.06,6111905,123.193357812,123.6154374021,122.3491986318,123.0855928103,6111905,0.95,1.0
JNJ,2019-11-26 00:00:00+00:00,137.17,137.34,135.15,136.47,10643924,123.1843773952,123.337044481,121.3703331994,122.5557482184,10643924,0.0,1.0
JNJ,2019-11-27 00:00:00+00:00,137.75,138.25,136.9,137.16,5522950,123.7052415702,124.1542624108,122.9419061413,123.1753969784,5522950,0.0,1.0
JNJ,2019-11-29 00:00:00+00:00,137.49,138.27,136.94,137.6,3278854,123.4717507331,124.1722232444,122.9778278085,123.570535318,3278854,0.0,1.0
JNJ,2019-12-02 00:00:00+00:00,137.36,137.85,136.85,137.72,4717081,123.3550053146,123.7950457383,122.8970040572,123.6783003198,4717081,0.0,1.0
JNJ,2019-12-03 00:00:00+00:00,137.16,137.45,136.16,136.91,6414079,123.1753969784,123.4358290659,122.2773552973,122.9508865581,6414079,0.0,1.0
JNJ,2019-12-04 00:00:00+00:00,139.38,139.74,138.04,138.5,7257259,125.1690495104,125.4923445156,123.9656736577,124.378772831,7257259,0.0,1.0
JNJ,2019-12-05 00:00:00+00:00,139.56,139.75,137.95,139.35,5472944,125.330697013,125.5013249324,123.8848499064,125.14210826,5472944,0.0,1.0
JNJ,2019-12-06 00:00:00+00:00,140.38,141.58,139.46,139.46,6640427,126.0670911915,127.1447412088,125.2408928449,125.2408928449,6640427,0.0,1.0
JNJ,2019-12-09 00:00:00+00:00,140.5,140.81,140.06,140.39,4240984,126.1748561932,126.4532491143,125.7797178535,126.0760716083,4240984,0.0,1.0
JNJ,2019-12-10 00:00:00+00:00,139.99,141.0,139.91,140.8,5310334,125.7168549359,126.6238770338,125.6450116014,126.4442686975,5310334,0.0,1.0
JNJ,2019-12-11 00:00:00+00:00,140.98,141.98,140.63,140.93,6498780,126.6059162001,127.5039578812,126.2916016117,126.5610141161,6498780,0.0,1.0
JNJ,2019-12-12 00:00:00+00:00,141.34,142.06,140.73,141.32,5011366,126.9292112053,127.5758012157,126.3814057799,126.9112503717,5011366,0.0,1.0
JNJ,2019-12-13 00:00:00+00:00,141.38,141.8,140.31,141.1,4257188,126.9651328726,127.3423103786,126.0042282738,126.7136812019,4257188,0.0,1.0
JNJ,2019-12-16 00:00:00+00:00,141.79,142.85,141.49,141.73,5352878,127.3333299618,128.2852541438,127.0639174575,127.2794474609,5352878,0.0,1.0
JNJ,2019-12-17 00:00:00+00:00,143.56,144.05,142.52,143.0,10720002,128.9228637373,129.3629041611,127.988900389,128.4199603959,10720002,0.0,1.0
JNJ,2019-12-18 00:00:00+00:00,143.19,143.88,142.74,143.72,7141074,128.5905883153,129.2102370753,128.1864695589,129.0665504063,7141074,0.0,1.0
JNJ,2019-12-19 00:00:00+00:00,145.35,145.88,143.61,143.89,9414733,130.5303583465,131.0063204375,128.9677658214,129.2192174921,9414733,0.0,1.0
JNJ,2019-12-20 00:00:00+00:00,146.06,147.84,144.8,146.88,14482499,131.1679679401,132.7664821324,130.0364354219,131.9043621186,14482499,0.0,1.0
JNJ,2019-12-23 00:00:00+00:00,146.44,146.76,145.34,145.74,6558748,131.5092237789,131.7965971168,130.5213779297,130.8805946021,6558748,0.0,1.0
JNJ,2019-12-24 00:00:00+00:00,145.93,146.01,145.26,146.0,4238924,131.0512225215,131.123065856,130.4495345952,131.1140854392,4238924,0.0,1.0
JNJ,2019-12-26 00:00:00+00:00,145.83,146.18,145.16,145.97,3019298,130.9614183534,131.2757329418,130.3597304271,131.0871441888,3019298,0.0,1.0
JNJ,2019-12-27 00:00:00+00:00,145.75,146.55,145.54,146.2,3432681,130.8895750189,131.6080083638,130.7009862659,131.2936937754,3432681,0.0,1.0
JNJ,2019-12-30 00:00:00+00:00,145.3,146.2,145.03,145.78,2923349,130.4854562624,131.2936937754,130.2429850085,130.9165162694,2923349,0.0,1.0
JNJ,2019-12-31 00:00:00+00:00,145.87,146.01,144.78,145.1,4434991,130.9973400207,131.123065856,130.0184745883,130.3058479262,4434991,0.0,1.0
JNJ,2020-01-02 00:00:00+00:00,145.97,146.02,145.08,145.87,5776962,131.0871441888,131.1320462728,130.2878870926,130.9973400207,5776962,0.0,1.0
JNJ,2020-01-03 00:00:00+00:00,144.28,145.37,143.0,143.5,5752392,129.5694537477,130.5483191801,128.4199603959,128.8689812365,5752392,0.0,1.0
JNJ,2020-01-06 00:00:00+00:00,144.1,144.2,142.85,144.0,7730593,129.4078062451,129.4976104132,128.2852541438,129.318002077,7730593,0.0,1.0
JNJ,2020-01-07 00:00:00+00:00,144.98,145.45,141.38,144.01,7385397,130.1980829245,130.6201625146,126.9651328726,129.3269824938,7385397,0.0,1.0
JNJ,2020-01-08 00:00:00+00:00,144.96,145.98,143.7,144.87,6605760,130.1801220909,131.0961246056,129.0485895727,130.0992983396,6605760,0.0,1.0
JNJ,2020-01-09 00:00:00+00:00,145.39,146.03,144.99,145.76,6112742,130.5662800137,131.1410266896,130.2070633413,130.8985554357,6112742,0.0,1.0
JNJ,2020-01-10 00:00:00+00:00,145.06,146.18,144.9,145.75,5042624,130.269926259,131.2757329418,130.12623959,130.8895750189,5042624,0.0,1.0
JNJ,2020-01-13 00:00:00+00:00,145.7,145.79,144.72,145.48,4593245,130.8446729349,130.9254966862,129.9645920874,130.647103765,4593245,0.0,1.0
JNJ,2020-01-14 00:00:00+00:00,146.52,146.61,144.73,145.05,7037472,131.5810671134,131.6618908647,129.9735725042,130.2609458422,7037472,0.0,1.0
JNJ,2020-01-15 00:00:00+00:00,147.01,147.4,146.24,146.4,4960248,132.0211075371,132.3713437927,131.3296154427,131.4733021116,4960248,0.0,1.0
JNJ,2020-01-16 00:00:00+00:00,148.2,148.84,146.2,147.42,6476010,133.0897771376,133.6645238135,131.2936937754,132.3893046264,6476010,0.0,1.0
JNJ,2020-01-17 00:00:00+00:00,149.17,149.41,147.93,148.41,9083579,133.9608775683,134.1764075717,132.8473058837,133.2783658906,9083579,0.0,1.0
JNJ,2020-01-21 00:00:00+00:00,149.27,150.17,148.5,148.58,9529978,134.0506817364,134.8589192494,133.3591896419,133.4310329764,9529978,0.0,1.0
JNJ,2020-01-22 00:00:00+00:00,148.25,149.18,146.0,146.7,10304806,133.1346792217,133.9698579851,131.1140854392,131.742714616,10304806,0.0,1.0
JNJ,2020-01-23 00:00:00+00:00,148.53,148.77,146.76,148.04,8671208,133.3861308924,133.6016608958,131.7965971168,132.9460904686,8671208,0.0,1.0
JNJ,2020-01-24 00:00:00+00:00,148.32,148.95,147.93,148.58,9051928,133.1975421393,133.7633083984,132.8473058837,133.4310329764,9051928,0.0,1.0
JNJ,2020-01-27 00:00:00+00:00,148.75,149.46,147.0,147.52,7585884,133.5837000622,134.2213096558,132.0121271203,132.4791087945,7585884,0.0,1.0
JNJ,2020-01-28 00:00:00+00:00,149.5,150.57,148.15,148.46,7336569,134.257231323,135.2181359218,133.0448750535,133.3232679747,7336569,0.0,1.0
JNJ,2020-01-29 00:00:00+00:00,150.54,151.19,149.13,149.45,6288524,135.1911946714,135.7749217641,133.924955901,134.212329239,6288524,0.0,1.0
JNJ,2020-01-30 00:00:00+00:00,150.36,150.51,149.05,150.03,6470057,135.0295471688,135.1642534209,133.8531125665,134.733193414,6470057,0.0,1.0
JNJ,2020-01-31 00:00:00+00:00,148.87,150.0,148.64,149.75,8651722,133.6914650639,134.7062521636,133.4849154773,134.4817417433,8651722,0.0,1.0
JNJ,2020-02-03 00:00:00+00:00,150.17,150.49,149.24,149.42,5765151,134.8589192494,135.1462925873,134.0237404859,134.1853879885,5765151,0.0,1.0
JNJ,2020-02-04 00:00:00+00:00,151.6,152.75,151.2,151.49,6541394,136.1431188533,137.1758667866,135.7839021809,136.0443342684,6541394,0.0,1.0
JNJ,2020-02-05 00:00:00+00:00,153.99,154.02,151.31,151.72,5979924,138.2894384711,138.3163797216,135.8826867658,136.250883855,5979924,0.0,1.0
JNJ,2020-02-06 00:00:00+00:00,153.53,154.5,152.74,154.25,6201072,137.8763392978,138.7474397285,137.1668863698,138.5229293082,6201072,0.0,1.0
JNJ,2020-02-07 00:00:00+00:00,151.89,153.46,151.55,153.34,5699606,136.4035509408,137.8134763801,136.0982167693,137.7057113784,5699606,0.0,1.0
JNJ,2020-02-10 00:00:00+00:00,151.86,151.91,150.89,151.68,4835632,136.3766096904,136.4215117745,135.5055092597,136.2149621878,4835632,0.0,1.0
JNJ,2020-02-11 00:00:00+00:00,151.99,152.38,151.54,152.29,3715329,136.4933551089,136.8435913646,136.0892363524,136.7627676133,3715329,0.0,1.0
JNJ,2020-02-12 00:00:00+00:00,151.09,152.15,150.92,151.87,5166684,135.685117596,136.6370417779,135.5324505102,136.3855901072,5166684,0.0,1.0
JNJ,2020-02-13 00:00:00+00:00,150.09,151.04,149.88,150.16,5480205,134.7870759149,135.6402155119,134.5984871618,134.8499388325,5480205,0.0,1.0
JNJ,2020-02-14 00:00:00+00:00,150.13,150.64,149.15,150.56,5716330,134.8229975821,135.2809988395,133.9429167346,135.209155505,5716330,0.0,1.0
JNJ,2020-02-18 00:00:00+00:00,149.14,150.74,149.06,150.47,7230679,133.9339363178,135.3708030076,133.8620929833,135.1283317537,7230679,0.0,1.0
JNJ,2020-02-19 00:00:00+00:00,148.94,149.76,148.58,149.21,6115185,133.7543279816,134.4907221601,133.4310329764,133.9967992355,6115185,0.0,1.0
JNJ,2020-02-20 00:00:00+00:00,148.37,149.38,147.4,148.61,7464688,133.2424442234,134.1494663213,132.3713437927,133.4579742269,7464688,0.0,1.0
JNJ,2020-02-21 00:00:00+00:00,149.93,150.24,147.54,148.09,7774872,134.6433892459,134.921782167,132.4970696281,132.9909925527,7774872,0.0,1.0
JNJ,2020-02-24 00:00:00+00:00,145.91,149.0,145.25,146.5,10588834,131.8864012849,134.6794173906,131.2898347381,132.4196956223,10588834,0.95,1.0
JNJ,2020-02-25 00:00:00+00:00,144.65,146.75,143.83,145.99,10529048,130.7475015137,132.6456677991,130.0063127737,131.9587123815,10529048,0.0,1.0
JNJ,2020-02-26 00:00:00+00:00,143.68,146.22,143.59,145.35,10093699,129.8707294676,132.1666067842,129.789379484,131.3802236088,10093699,0.0,1.0
JNJ,2020-02-27 00:00:00+00:00,139.12,144.77,138.95,142.56,12564321,125.7489969622,130.8559681586,125.595335882,128.8583741154,12564321,0.0,1.0
JNJ,2020-02-28 00:00:00+00:00,134.48,137.29,130.82,135.36,19820042,121.5549533603,124.0948806279,118.2467206915,122.3503754227,19820042,0.0,1.0
JNJ,2020-03-02 00:00:00+00:00,140.02,140.13,134.01,134.78,11506198,126.5624967988,126.6619245566,121.1301256678,121.8261199725,11506198,0.0,1.0
JNJ,2020-03-03 00:00:00+00:00,135.59,140.99,133.1,140.0,13659922,122.5582698254,127.4392688449,120.3075869442,126.5444190247,13659922,0.0,1.0
JNJ,2020-03-04 00:00:00+00:00,143.48,143.64,137.14,137.68,10560253,129.6899517262,129.8345739193,123.9592973218,124.4473972237,10560253,0.0,1.0
JNJ,2020-03-05 00:00:00+00:00,142.01,142.68,139.84,140.8,11338213,128.3612353264,128.9668407603,126.3997968315,127.2675299905,11338213,0.0,1.0
JNJ,2020-03-06 00:00:00+00:00,142.03,143.01,137.41,138.48,12237800,128.3793131005,129.2651240337,124.2033472727,125.1705081896,12237800,0.0,1.0
JNJ,2020-03-09 00:00:00+00:00,136.44,139.68,134.9,136.33,13844632,123.3265752266,126.2551746383,121.9345866174,123.2271474688,13844632,0.0,1.0
JNJ,2020-03-10 00:00:00+00:00,141.64,141.95,134.23,139.97,12694792,128.0267965047,128.307002004,121.3289811835,126.5173023635,12694792,0.0,1.0
JNJ,2020-03-11 00:00:00+00:00,131.8,138.75,131.5,138.09,17225225,119.1325316247,125.4145581405,118.8613650125,124.8179915937,17225225,0.0,1.0
JNJ,2020-03-12 00:00:00+00:00,125.41,133.76,124.5,127.31,21527516,113.3566827849,120.904153491,112.5341440612,115.0740713288,21527516,0.0,1.0
JNJ,2020-03-13 00:00:00+00:00,134.29,134.92,124.65,129.32,20077612,121.3832145059,121.9526643915,112.6697273673,116.8908876305,20077612,0.0,1.0
JNJ,2020-03-16 00:00:00+00:00,127.13,133.76,122.43,123.57,18831801,114.9113713615,120.904153491,110.6630944371,111.6935275634,18831801,0.0,1.0
JNJ,2020-03-17 00:00:00+00:00,136.59,136.77,127.81,128.55,18908704,123.4621585327,123.6248585,115.5260156825,116.1948933259,18908704,0.0,1.0
JNJ,2020-03-18 00:00:00+00:00,134.96,135.67,128.71,131.02,17517697,121.9888199398,122.630580922,116.3395155191,118.427498433,17517697,0.0,1.0
JNJ,2020-03-19 00:00:00+00:00,127.05,134.99,126.15,134.99,18472429,114.8390602649,122.015936601,114.0255604283,122.015936601,18472429,0.0,1.0
JNJ,2020-03-20 00:00:00+00:00,119.89,127.44,118.13,126.83,19781100,108.3672171205,115.1915768608,106.7763729956,114.6402047493,19781100,0.0,1.0
JNJ,2020-03-23 00:00:00+00:00,111.14,118.56,109.16,117.0,20804628,100.4581909315,107.1650451398,98.668491291,105.7549787563,20804628,0.0,1.0
JNJ,2020-03-24 00:00:00+00:00,119.18,119.65,113.86,118.76,17591238,107.7254561383,108.1502838307,102.9167682154,107.3458228812,17591238,0.0,1.0
JNJ,2020-03-25 00:00:00+00:00,119.4,123.96,116.7,118.91,13982393,107.9243116539,112.0460441593,105.4838121441,107.4814061873,13982393,0.0,1.0
JNJ,2020-03-26 00:00:00+00:00,126.57,127.1,120.38,120.57,15066578,114.4051936854,114.8842547003,108.8101225871,108.9818614415,15066578,0.0,1.0
JNJ,2020-03-27 00:00:00+00:00,123.16,127.62,120.58,121.65,12130223,111.3229331934,115.3542768281,108.9909003285,109.9580612454,12130223,0.0,1.0
JNJ,2020-03-30 00:00:00+00:00,133.01,133.99,127.5,128.46,21654258,120.2262369605,121.1120478937,115.2458101832,116.1135433422,21654258,0.0,1.0
JNJ,2020-03-31 00:00:00+00:00,131.13,135.71,130.05,134.99,15717779,118.5269261908,122.6667364703,117.5507263869,122.015936601,15717779,0.0,1.0
JNJ,2020-04-01 00:00:00+00:00,128.81,130.23,125.5,127.7,12602084,116.4299043898,117.7134263542,113.4380327686,115.4265879247,12602084,0.0,1.0
JNJ,2020-04-02 00:00:00+00:00,133.15,134.0,127.22,129.12,11590925,120.3527813795,121.1210867808,114.9927213451,116.7101098891,11590925,0.0,1.0
JNJ,2020-04-03 00:00:00+00:00,134.17,134.79,131.58,132.38,10068187,121.274747861,121.8351588596,118.9336761091,119.6567870749,10068187,0.0,1.0
JNJ,2020-04-06 00:00:00+00:00,139.76,140.97,135.54,137.01,14988342,126.3274857349,127.4211910708,122.51307539,123.8417917898,14988342,0.0,1.0
JNJ,2020-04-07 00:00:00+00:00,137.48,142.03,137.26,139.86,11558850,124.2666194822,128.3793131005,124.0677639666,126.4178746057,11558850,0.0,1.0
JNJ,2020-04-08 00:00:00+00:00,143.26,144.13,137.3,137.75,10755259,129.4910962105,130.2774793859,124.1039195149,124.5106694332,10755259,0.0,1.0
JNJ,2020-04-09 00:00:00+00:00,141.23,145.42,140.28,144.01,11122962,127.6562021347,131.4434958184,126.7975078627,130.169012741,11122962,0.0,1.0
JNJ,2020-04-13 00:00:00+00:00,139.77,141.49,137.84,140.0,8137084,126.336524622,127.8912131986,124.5920194169,126.5444190247,8137084,0.0,1.0
JNJ,2020-04-14 00:00:00+00:00,146.03,147.42,144.05,145.42,13821935,131.9948679298,133.251273233,130.2051682893,131.4434958184,13821935,0.0,1.0
JNJ,2020-04-15 00:00:00+00:00,147.66,147.91,143.54,145.55,11950329,133.4682065228,133.6941786996,129.7441850486,131.5610013503,11950329,0.0,1.0
JNJ,2020-04-16 00:00:00+00:00,149.67,150.68,146.44,148.31,12152056,135.2850228245,136.1979504189,132.3654622998,134.0557341825,12152056,0.0,1.0
JNJ,2020-04-17 00:00:00+00:00,152.02,152.3,149.6,151.99,10916140,137.4091612867,137.6622501247,135.221750615,137.3820446254,10916140,0.0,1.0
JNJ,2020-04-20 00:00:00+00:00,151.67,153.0,150.09,150.93,12222908,137.0928002391,138.2949722198,135.6646560815,136.4239225957,12222908,0.0,1.0
JNJ,2020-04-21 00:00:00+00:00,149.68,151.64,148.57,150.12,9944599,135.2940617115,137.0656835779,134.2907452464,135.6917727428,9944599,0.0,1.0
JNJ,2020-04-22 00:00:00+00:00,152.99,155.0,151.73,152.81,11500550,138.2859333328,140.1027496345,137.1470335615,138.1232333654,11500550,0.0,1.0
JNJ,2020-04-23 00:00:00+00:00,155.51,157.0,153.7,154.25,10692667,140.5637328752,141.9105270491,138.927694315,139.424833104,10692667,0.0,1.0
JNJ,2020-04-24 00:00:00+00:00,154.86,156.3,153.64,155.57,8652827,139.9762052154,141.277804954,138.8734609925,140.6179661976,8652827,0.0,1.0
JNJ,2020-04-27 00:00:00+00:00,154.29,156.05,154.0,154.81,8921154,139.4609886523,141.0518327772,139.1988609272,139.9310107801,8921154,0.0,1.0
JNJ,2020-04-28 00:00:00+00:00,151.39,153.1,150.7,151.25,8555906,136.8397114011,138.3853610906,136.216028193,136.713166982,8555906,0.0,1.0
JNJ,2020-04-29 00:00:00+00:00,150.24,151.63,149.16,151.38,9277877,135.8002393876,137.0566446908,134.8240395837,136.830672514,9277877,0.0,1.0
JNJ,2020-04-30 00:00:00+00:00,150.04,150.43,147.16,148.46,14826054,135.6194616462,135.971978242,133.0162621691,134.1913174886,14826054,0.0,1.0
JNJ,2020-05-01 00:00:00+00:00,148.29,149.67,146.79,149.62,7307309,134.0376564084,135.2850228245,132.6818233474,135.2398283891,7307309,0.0,1.0
JNJ,2020-05-04 00:00:00+00:00,148.27,149.08,147.09,148.77,7195484,134.0195786342,134.7517284871,132.9529899596,134.4715229879,7195484,0.0,1.0
JNJ,2020-05-05 00:00:00+00:00,149.5,150.78,148.64,149.0,6561193,135.1313617442,136.2883392896,134.3540174559,134.6794173906,6561193,0.0,1.0
JNJ,2020-05-06 00:00:00+00:00,148.08,150.32,148.04,150.0,6190061,133.8478397798,135.8725504842,133.8116842315,135.5833060979,6190061,0.0,1.0
JNJ,2020-05-07 00:00:00+00:00,147.59,149.53,147.13,149.37,5570411,133.4049343132,135.1584784054,132.9891455079,135.0138562123,5570411,0.0,1.0
JNJ,2020-05-08 00:00:00+00:00,148.7,149.18,147.89,148.92,4712057,134.4082507784,134.8421173579,133.6761009254,134.607106294,4712057,0.0,1.0
